fund_code,department_code,account_code,ordinance_amount,recommended_amount,fund_name,department_name,account_name,delta_amount,pct_change
0075,27,0015,11930.0,11930.0,Grants Management Fund,Department of Finance,Schedule Salary Adjustments,0.0,0.0
0075,27,0044,886835.0,886835.0,Grants Management Fund,Department of Finance,Fringe Benefits,0.0,0.0
0075,27,0140,185737.0,185737.0,Grants Management Fund,Department of Finance,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0075,27,0142,158895.0,158895.0,Grants Management Fund,Department of Finance,Accounting and Auditing,0.0,0.0
0075,27,0149,37500.0,37500.0,Grants Management Fund,Department of Finance,For Software Maintenance and Licensing,0.0,0.0
0075,33,0005,563040.0,563040.0,Grants Management Fund,Department of Human Resources,Salaries and Wages - on Payroll,0.0,0.0
0075,33,0006,31556.0,31556.0,Grants Management Fund,Department of Human Resources,Salary Provision,0.0,0.0
0075,33,0015,3494.0,3494.0,Grants Management Fund,Department of Human Resources,Schedule Salary Adjustments,0.0,0.0
0075,33,0044,388323.0,388323.0,Grants Management Fund,Department of Human Resources,Fringe Benefits,0.0,0.0
008C,50,0135,0.0,0.0,Community Services Block Grant (CSBG) - CARES Act,Department of Family and Support Services,DELEGATE AGENCIES,0.0,0.0
009C,50,0135,700000.0,0.0,Emergency Solutions,Department of Family and Support Services,For Delegate Agencies,700000.0,0.0
0100,1,0005,11370347.0,11370347.0,Corporate Fund,Office of the Mayor,Salaries and Wages - on Payroll,0.0,0.0
0100,1,0039,249060.0,249060.0,Corporate Fund,Office of the Mayor,For the Employment of Students as Trainees,0.0,0.0
0100,1,0126,1600.0,1600.0,Corporate Fund,Office of the Mayor,Office Conveniences,0.0,0.0
0100,1,0130,5500.0,5500.0,Corporate Fund,Office of the Mayor,Postage,0.0,0.0
0100,1,0140,20000.0,20000.0,Corporate Fund,Office of the Mayor,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,1,0149,2500.0,2500.0,Corporate Fund,Office of the Mayor,For Software Maintenance and Licensing,0.0,0.0
0100,1,0150,1600.0,1600.0,Corporate Fund,Office of the Mayor,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,1,0157,46000.0,46000.0,Corporate Fund,Office of the Mayor,Rental of Equipment and Services,0.0,0.0
0100,1,0159,52000.0,52000.0,Corporate Fund,Office of the Mayor,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,1,0162,6984.0,6984.0,Corporate Fund,Office of the Mayor,Repair/Maintenance of Equipment,0.0,0.0
0100,1,0166,248023.0,248023.0,Corporate Fund,Office of the Mayor,"Dues, Subscriptions and Memberships",0.0,0.0
0100,1,0169,6000.0,6000.0,Corporate Fund,Office of the Mayor,Technical Meeting Costs,0.0,0.0
0100,1,0229,1000.0,1000.0,Corporate Fund,Office of the Mayor,Transportation and Expense Allowance,0.0,0.0
0100,1,0245,100000.0,100000.0,Corporate Fund,Office of the Mayor,Reimbursement to Travelers,0.0,0.0
0100,1,0270,3000.0,3000.0,Corporate Fund,Office of the Mayor,Local Transportation,0.0,0.0
0100,1,0350,30000.0,30000.0,Corporate Fund,Office of the Mayor,Stationery and Office Supplies,0.0,0.0
0100,1,9121,200000.0,200000.0,Corporate Fund,Office of the Mayor,For Payment of Costs Associated with Lobbyist Activities on Behalf of the City of Chicago,0.0,0.0
0100,3,0005,8138933.0,8138933.0,Corporate Fund,Office of Inspector General,Salaries and Wages - on Payroll,0.0,0.0
0100,3,0015,157957.0,157957.0,Corporate Fund,Office of Inspector General,Schedule Salary Adjustments,0.0,0.0
0100,3,0020,3000.0,3000.0,Corporate Fund,Office of Inspector General,Overtime,0.0,0.0
0100,3,0130,2083.0,2083.0,Corporate Fund,Office of Inspector General,Postage,0.0,0.0
0100,3,0138,121349.0,121349.0,Corporate Fund,Office of Inspector General,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,3,0140,348253.0,348253.0,Corporate Fund,Office of Inspector General,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,3,0143,52500.0,52500.0,Corporate Fund,Office of Inspector General,Court Reporting,0.0,0.0
0100,3,0149,928276.0,928276.0,Corporate Fund,Office of Inspector General,For Software Maintenance and Licensing,0.0,0.0
0100,3,0150,6000.0,6000.0,Corporate Fund,Office of Inspector General,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,3,0152,5000.0,5000.0,Corporate Fund,Office of Inspector General,Advertising,0.0,0.0
0100,3,0157,48779.0,48779.0,Corporate Fund,Office of Inspector General,Rental of Equipment and Services,0.0,0.0
0100,3,0159,129501.0,129501.0,Corporate Fund,Office of Inspector General,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,3,0162,1000.0,1000.0,Corporate Fund,Office of Inspector General,Repair/Maintenance of Equipment,0.0,0.0
0100,3,0166,16197.0,16197.0,Corporate Fund,Office of Inspector General,"Dues, Subscriptions and Memberships",0.0,0.0
0100,3,0169,145600.0,145600.0,Corporate Fund,Office of Inspector General,Technical Meeting Costs,0.0,0.0
0100,3,0181,29929.0,29929.0,Corporate Fund,Office of Inspector General,Mobile Communication Services,0.0,0.0
0100,3,0189,64969.0,64969.0,Corporate Fund,Office of Inspector General,Telephone - Non-Centrex Billings,0.0,0.0
0100,3,0245,12310.0,12310.0,Corporate Fund,Office of Inspector General,Reimbursement to Travelers,0.0,0.0
0100,3,0270,31277.0,31277.0,Corporate Fund,Office of Inspector General,Local Transportation,0.0,0.0
0100,3,0320,2506.0,2506.0,Corporate Fund,Office of Inspector General,Gasoline,0.0,0.0
0100,3,0340,5423.0,5423.0,Corporate Fund,Office of Inspector General,Material and Supplies,0.0,0.0
0100,3,0348,1273.0,1273.0,Corporate Fund,Office of Inspector General,Books and Related Material,0.0,0.0
0100,3,0350,27844.0,27844.0,Corporate Fund,Office of Inspector General,Stationery and Office Supplies,0.0,0.0
0100,3,0446,88477.0,88477.0,Corporate Fund,Office of Inspector General,For the Purchase of IT and Data Communication Hardware,0.0,0.0
0100,3,0700,97060.0,97060.0,Corporate Fund,Office of Inspector General,Contingencies,0.0,0.0
0100,3,9438,2000.0,2000.0,Corporate Fund,Office of Inspector General,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,5,0005,3759517.0,3759517.0,Corporate Fund,Office of Budget and Management,Salaries and Wages - on Payroll,0.0,0.0
0100,5,0015,87935.0,87935.0,Corporate Fund,Office of Budget and Management,Schedule Salary Adjustments,0.0,0.0
0100,5,0039,37500.0,37500.0,Corporate Fund,Office of Budget and Management,For the Employment of Students as Trainees,0.0,0.0
0100,5,0130,1500.0,1500.0,Corporate Fund,Office of Budget and Management,Postage,0.0,0.0
0100,5,0140,24500.0,24500.0,Corporate Fund,Office of Budget and Management,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,5,0152,1000.0,1000.0,Corporate Fund,Office of Budget and Management,Advertising,0.0,0.0
0100,5,0157,8000.0,8000.0,Corporate Fund,Office of Budget and Management,Rental of Equipment and Services,0.0,0.0
0100,5,0166,2000.0,2000.0,Corporate Fund,Office of Budget and Management,"Dues, Subscriptions and Memberships",0.0,0.0
0100,5,0169,1000.0,1000.0,Corporate Fund,Office of Budget and Management,Technical Meeting Costs,0.0,0.0
0100,5,0229,9500.0,9500.0,Corporate Fund,Office of Budget and Management,Transportation and Expense Allowance,0.0,0.0
0100,5,0270,500.0,500.0,Corporate Fund,Office of Budget and Management,Local Transportation,0.0,0.0
0100,5,0348,200.0,200.0,Corporate Fund,Office of Budget and Management,Books and Related Material,0.0,0.0
0100,5,0350,5400.0,5400.0,Corporate Fund,Office of Budget and Management,Stationery and Office Supplies,0.0,0.0
0100,6,0005,11462481.0,10913577.0,Corporate Fund,Department of Technology and Innovation,Salaries and Wages - on Payroll,548904.0,5.029551722592877
0100,6,0015,38245.0,38245.0,Corporate Fund,Department of Technology and Innovation,Schedule Salary Adjustments,0.0,0.0
0100,6,0138,4641709.0,4641709.0,Corporate Fund,Department of Technology and Innovation,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,6,0140,1453850.0,1453850.0,Corporate Fund,Department of Technology and Innovation,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,6,0149,14321643.0,14321643.0,Corporate Fund,Department of Technology and Innovation,For Software Maintenance and Licensing,0.0,0.0
0100,6,0162,1919995.0,1919995.0,Corporate Fund,Department of Technology and Innovation,Repair/Maintenance of Equipment,0.0,0.0
0100,6,0166,540542.0,540542.0,Corporate Fund,Department of Technology and Innovation,"Dues, Subscriptions and Memberships",0.0,0.0
0100,6,0169,61672.0,61672.0,Corporate Fund,Department of Technology and Innovation,Technical Meeting Costs,0.0,0.0
0100,6,0181,1380668.0,1380668.0,Corporate Fund,Department of Technology and Innovation,Mobile Communication Services,0.0,0.0
0100,6,0188,860906.0,860906.0,Corporate Fund,Department of Technology and Innovation,Vehicle Tracking Service,0.0,0.0
0100,6,0189,109397.0,109397.0,Corporate Fund,Department of Technology and Innovation,Telephone - Non-Centrex Billings,0.0,0.0
0100,6,0190,1864730.0,1864730.0,Corporate Fund,Department of Technology and Innovation,Telephone - Centrex Billings,0.0,0.0
0100,6,0196,1010516.0,1010516.0,Corporate Fund,Department of Technology and Innovation,Data Circuits,0.0,0.0
0100,6,0197,200843.0,200843.0,Corporate Fund,Department of Technology and Innovation,Telephone - Maintenance and Repair of Equipment and Voicemail,0.0,0.0
0100,6,0340,10000.0,10000.0,Corporate Fund,Department of Technology and Innovation,Material and Supplies,0.0,0.0
0100,6,0348,5000.0,5000.0,Corporate Fund,Department of Technology and Innovation,Books and Related Material,0.0,0.0
0100,6,0350,15000.0,15000.0,Corporate Fund,Department of Technology and Innovation,Stationery and Office Supplies,0.0,0.0
0100,15,0000,821208.0,821208.0,Corporate Fund,City Council,Personnel Services,0.0,0.0
0100,15,0005,7742238.0,7672230.0,Corporate Fund,City Council,Salaries and Wages - on Payroll,70008.0,0.9124856788704196
0100,15,0017,15000000.0,10636200.0,Corporate Fund,City Council,Wage Allowance for Aldermanic Ward Staff (up to Four Full-Time Salaried Employees Per Alderman),4363800.0,41.02781068426694
0100,15,0039,276500.0,276500.0,Corporate Fund,City Council,For the Employment of Students as Trainees,0.0,0.0
0100,15,0100,74700.0,74700.0,Corporate Fund,City Council,Contractual Services,0.0,0.0
0100,15,0126,1000.0,1000.0,Corporate Fund,City Council,Office Conveniences,0.0,0.0
0100,15,0130,3000.0,3000.0,Corporate Fund,City Council,Postage,0.0,0.0
0100,15,0140,61520.0,61520.0,Corporate Fund,City Council,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,15,0143,60000.0,60000.0,Corporate Fund,City Council,Court Reporting,0.0,0.0
0100,15,0157,65000.0,65000.0,Corporate Fund,City Council,Rental of Equipment and Services,0.0,0.0
0100,15,0165,1500.0,1500.0,Corporate Fund,City Council,Graphic Design Services,0.0,0.0
0100,15,0166,3000.0,3000.0,Corporate Fund,City Council,"Dues, Subscriptions and Memberships",0.0,0.0
0100,15,0169,1500.0,1500.0,Corporate Fund,City Council,Technical Meeting Costs,0.0,0.0
0100,15,0229,4000.0,4000.0,Corporate Fund,City Council,Transportation and Expense Allowance,0.0,0.0
0100,15,0300,15300.0,15300.0,Corporate Fund,City Council,Commodities and Materials,0.0,0.0
0100,15,0340,7000.0,7000.0,Corporate Fund,City Council,Material and Supplies,0.0,0.0
0100,15,0348,3000.0,3000.0,Corporate Fund,City Council,Books and Related Material,0.0,0.0
0100,15,0350,35000.0,35000.0,Corporate Fund,City Council,Stationery and Office Supplies,0.0,0.0
0100,15,0400,9500.0,9500.0,Corporate Fund,City Council,Equipment,0.0,0.0
0100,15,0700,32644.0,32644.0,Corporate Fund,City Council,Contingencies,0.0,0.0
0100,15,0982,1000.0,1000.0,Corporate Fund,City Council,For Expense in Connection with Recognition and Awards to Citizens of Chicago for Acts of Heroism. To Be Expended on Order of the City Council,0.0,0.0
0100,15,9005,50000.0,50000.0,Corporate Fund,City Council,For the Payment of Legal Fees Pursuant to Sec. 2-152-170 of the Municipal Code. To Be Expended at the direction of the Committee on Finance,0.0,0.0
0100,15,9006,50000.0,50000.0,Corporate Fund,City Council,For Legal Assistance to the City Council. To Be Expended at the Direction of the Chairman of the Committee on Finance,0.0,0.0
0100,15,9008,6100000.0,6100000.0,Corporate Fund,City Council,Aldermanic Expense Allowance for Ordinary and Necessary Expenses Incurred in Connection with the Performance of an Alderman's Official Duties. Warrant...,0.0,0.0
0100,15,9010,35500.0,35500.0,Corporate Fund,City Council,For Legal  Technical  Medical and Professional Services  Appraisals  Consultants  Printers  Court Reporters  and Other Incidental Contractual Services...,0.0,0.0
0100,15,9072,4000.0,4000.0,Corporate Fund,City Council,Contingent and Other Expenses for Corporate Purposes Not Otherwise Provided For. To Be Expended Under the Direction of the President Pro Tempore ...,0.0,0.0
0100,15,9231,0.0,5000000.0,Corporate Fund,City Council,HUMAN INFRASTRUCTURE MENU,-5000000.0,-100.0
0100,21,0005,2072847.0,2072847.0,Corporate Fund,Department of Housing,Salaries and Wages - on Payroll,0.0,0.0
0100,21,0015,37445.0,37445.0,Corporate Fund,Department of Housing,Schedule Salary Adjustments,0.0,0.0
0100,21,0039,218000.0,218000.0,Corporate Fund,Department of Housing,For the Employment of Students as Trainees,0.0,0.0
0100,21,0135,6774231.0,6774231.0,Corporate Fund,Department of Housing,For Delegate Agencies,0.0,0.0
0100,21,0140,556000.0,556000.0,Corporate Fund,Department of Housing,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,21,0141,15000.0,15000.0,Corporate Fund,Department of Housing,Appraisals,0.0,0.0
0100,21,0149,328750.0,328750.0,Corporate Fund,Department of Housing,For Software Maintenance and Licensing,0.0,0.0
0100,21,0152,9000.0,9000.0,Corporate Fund,Department of Housing,Advertising,0.0,0.0
0100,21,0169,0.0,0.0,Corporate Fund,Department of Housing,TECHNICAL MEETING COSTS,0.0,0.0
0100,21,0229,1000.0,1000.0,Corporate Fund,Department of Housing,Transportation and Expense Allowance,0.0,0.0
0100,21,0245,9000.0,9000.0,Corporate Fund,Department of Housing,Reimbursement to Travelers,0.0,0.0
0100,21,0420,65000.0,65000.0,Corporate Fund,Department of Housing,Furniture and Fixtures,0.0,0.0
0100,21,0446,0.0,0.0,Corporate Fund,Department of Housing,PURCHASE - IT HARDWARE,0.0,0.0
0100,21,9103,0.0,0.0,Corporate Fund,Department of Housing,REHABILITATION LOANS GT,0.0,0.0
0100,21,9110,75000.0,75000.0,Corporate Fund,Department of Housing,"Property Management, Maintenance and Security",0.0,0.0
0100,21,9211,75000.0,75000.0,Corporate Fund,Department of Housing,Single-Family Troubled Building Initiative,0.0,0.0
0100,21,9212,175000.0,175000.0,Corporate Fund,Department of Housing,Multi-Family Troubled Building Initiative,0.0,0.0
0100,21,9224,700000.0,700000.0,Corporate Fund,Department of Housing,Micro Market Recovery Program,0.0,0.0
0100,21,9438,24000.0,24000.0,Corporate Fund,Department of Housing,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,25,0005,2768232.0,2692524.0,Corporate Fund,Office of City Clerk,Salaries and Wages - on Payroll,75708.0,2.811785521688943
0100,25,0015,31729.0,31729.0,Corporate Fund,Office of City Clerk,Schedule Salary Adjustments,0.0,0.0
0100,25,0020,95000.0,95000.0,Corporate Fund,Office of City Clerk,Overtime,0.0,0.0
0100,25,0130,68330.0,68330.0,Corporate Fund,Office of City Clerk,Postage,0.0,0.0
0100,25,0135,525000.0,525000.0,Corporate Fund,Office of City Clerk,For Delegate Agencies,0.0,0.0
0100,25,0140,590071.0,367821.0,Corporate Fund,Office of City Clerk,For Professional and Technical Services and Other Third Party Benefit Agreements,222250.0,60.42341247508979
0100,25,0149,1801768.0,1801768.0,Corporate Fund,Office of City Clerk,For Software Maintenance and Licensing,0.0,0.0
0100,25,0150,7000.0,7000.0,Corporate Fund,Office of City Clerk,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,25,0152,100000.0,100000.0,Corporate Fund,Office of City Clerk,Advertising,0.0,0.0
0100,25,0157,34530.0,34530.0,Corporate Fund,Office of City Clerk,Rental of Equipment and Services,0.0,0.0
0100,25,0159,98500.0,98500.0,Corporate Fund,Office of City Clerk,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,25,0162,30114.0,30114.0,Corporate Fund,Office of City Clerk,Repair/Maintenance of Equipment,0.0,0.0
0100,25,0166,14500.0,14500.0,Corporate Fund,Office of City Clerk,"Dues, Subscriptions and Memberships",0.0,0.0
0100,25,0171,128250.0,128250.0,Corporate Fund,Office of City Clerk,Miscellaneous Supplies,0.0,0.0
0100,25,0340,3000.0,3000.0,Corporate Fund,Office of City Clerk,Material and Supplies,0.0,0.0
0100,25,0350,103500.0,103500.0,Corporate Fund,Office of City Clerk,Stationery and Office Supplies,0.0,0.0
0100,27,0005,26060302.0,26158786.0,Corporate Fund,Department of Finance,Salaries and Wages - on Payroll,-98484.0,-0.3764853613619531
0100,27,0012,69154.0,69154.0,Corporate Fund,Department of Finance,Contract Wage Increment - Prevailing Rate,0.0,0.0
0100,27,0015,265937.0,265937.0,Corporate Fund,Department of Finance,Schedule Salary Adjustments,0.0,0.0
0100,27,0020,270500.0,270500.0,Corporate Fund,Department of Finance,Overtime,0.0,0.0
0100,27,0039,17000.0,17000.0,Corporate Fund,Department of Finance,For the Employment of Students as Trainees,0.0,0.0
0100,27,0091,84050.0,84050.0,Corporate Fund,Department of Finance,Uniform Allowance,0.0,0.0
0100,27,0130,171600.0,171600.0,Corporate Fund,Department of Finance,Postage,0.0,0.0
0100,27,0138,22100000.0,22100000.0,Corporate Fund,Department of Finance,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,27,0140,6343446.0,6343446.0,Corporate Fund,Department of Finance,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,27,0142,628425.0,628425.0,Corporate Fund,Department of Finance,Accounting and Auditing,0.0,0.0
0100,27,0149,302170.0,302170.0,Corporate Fund,Department of Finance,For Software Maintenance and Licensing,0.0,0.0
0100,27,0150,30000.0,30000.0,Corporate Fund,Department of Finance,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,27,0152,212500.0,212500.0,Corporate Fund,Department of Finance,Advertising,0.0,0.0
0100,27,0156,15574.0,15574.0,Corporate Fund,Department of Finance,Lock Box Rental,0.0,0.0
0100,27,0157,5040.0,5040.0,Corporate Fund,Department of Finance,Rental of Equipment and Services,0.0,0.0
0100,27,0159,80900.0,80900.0,Corporate Fund,Department of Finance,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,27,0162,1263747.0,1263747.0,Corporate Fund,Department of Finance,Repair/Maintenance of Equipment,0.0,0.0
0100,27,0166,13862.0,13862.0,Corporate Fund,Department of Finance,"Dues, Subscriptions and Memberships",0.0,0.0
0100,27,0169,45779.0,45779.0,Corporate Fund,Department of Finance,Technical Meeting Costs,0.0,0.0
0100,27,0171,4000.0,4000.0,Corporate Fund,Department of Finance,Miscellaneous Supplies,0.0,0.0
0100,27,0178,3500.0,3500.0,Corporate Fund,Department of Finance,Freight and Express Charges,0.0,0.0
0100,27,0179,15000.0,15000.0,Corporate Fund,Department of Finance,Messenger Service,0.0,0.0
0100,27,0228,1000.0,1000.0,Corporate Fund,Department of Finance,Out of Town Travel for Auditors Only,0.0,0.0
0100,27,0229,2000.0,2000.0,Corporate Fund,Department of Finance,Transportation and Expense Allowance,0.0,0.0
0100,27,0245,28700.0,21700.0,Corporate Fund,Department of Finance,Reimbursement to Travelers,7000.0,32.25806451612903
0100,27,0270,250.0,250.0,Corporate Fund,Department of Finance,Local Transportation,0.0,0.0
0100,27,0319,6083.0,6083.0,Corporate Fund,Department of Finance,Clothing,0.0,0.0
0100,27,0339,26180.0,26180.0,Corporate Fund,Department of Finance,Revenue Stamps,0.0,0.0
0100,27,0340,161350.0,161350.0,Corporate Fund,Department of Finance,Material and Supplies,0.0,0.0
0100,27,0348,1315.0,1315.0,Corporate Fund,Department of Finance,Books and Related Material,0.0,0.0
0100,27,0350,95000.0,95000.0,Corporate Fund,Department of Finance,Stationery and Office Supplies,0.0,0.0
0100,27,0421,45000.0,45000.0,Corporate Fund,Department of Finance,Machinery and Equipment,0.0,0.0
0100,27,9067,400.0,400.0,Corporate Fund,Department of Finance,For Physical Exams,0.0,0.0
0100,27,9438,40000.0,40000.0,Corporate Fund,Department of Finance,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,28,0005,1888509.0,1795713.0,Corporate Fund,City Treasurer's Office,Salaries and Wages - on Payroll,92796.0,5.167640931485154
0100,28,0015,28399.0,28399.0,Corporate Fund,City Treasurer's Office,Schedule Salary Adjustments,0.0,0.0
0100,28,0039,15000.0,15000.0,Corporate Fund,City Treasurer's Office,For the Employment of Students as Trainees,0.0,0.0
0100,28,0130,131.0,131.0,Corporate Fund,City Treasurer's Office,Postage,0.0,0.0
0100,28,0138,120037.0,120037.0,Corporate Fund,City Treasurer's Office,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,28,0140,526801.0,327801.0,Corporate Fund,City Treasurer's Office,For Professional and Technical Services and Other Third Party Benefit Agreements,199000.0,60.70756343025189
0100,28,0142,92000.0,92000.0,Corporate Fund,City Treasurer's Office,Accounting and Auditing,0.0,0.0
0100,28,0149,31721.0,31721.0,Corporate Fund,City Treasurer's Office,For Software Maintenance and Licensing,0.0,0.0
0100,28,0150,3000.0,3000.0,Corporate Fund,City Treasurer's Office,Publications and Reproduction - Outside Services.  To Be Expended with the Prior Approval of Graphics Services,0.0,0.0
0100,28,0157,51000.0,51000.0,Corporate Fund,City Treasurer's Office,Rental of Equipment and Services,0.0,0.0
0100,28,0159,26346.0,26346.0,Corporate Fund,City Treasurer's Office,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,28,0166,333090.0,333090.0,Corporate Fund,City Treasurer's Office,"Dues, Subscriptions and Memberships",0.0,0.0
0100,28,0169,40000.0,40000.0,Corporate Fund,City Treasurer's Office,Technical Meeting Costs,0.0,0.0
0100,28,0179,500.0,500.0,Corporate Fund,City Treasurer's Office,Messenger Service,0.0,0.0
0100,28,0245,20000.0,20000.0,Corporate Fund,City Treasurer's Office,Reimbursement to Travelers,0.0,0.0
0100,28,0270,1500.0,1500.0,Corporate Fund,City Treasurer's Office,Local Transportation,0.0,0.0
0100,28,0350,6500.0,6500.0,Corporate Fund,City Treasurer's Office,Stationery and Office Supplies,0.0,0.0
0100,28,9438,10000.0,10000.0,Corporate Fund,City Treasurer's Office,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,30,0005,3354303.0,3354303.0,Corporate Fund,Department of Administrative Hearings,Salaries and Wages - on Payroll,0.0,0.0
0100,30,0015,34855.0,34855.0,Corporate Fund,Department of Administrative Hearings,Schedule Salary Adjustments,0.0,0.0
0100,30,0020,2700.0,2700.0,Corporate Fund,Department of Administrative Hearings,Overtime,0.0,0.0
0100,30,0039,40457.0,40457.0,Corporate Fund,Department of Administrative Hearings,For the Employment of Students as Trainees,0.0,0.0
0100,30,0130,69622.0,69622.0,Corporate Fund,Department of Administrative Hearings,Postage,0.0,0.0
0100,30,0138,1110490.0,1110490.0,Corporate Fund,Department of Administrative Hearings,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,30,0140,3993922.0,3993922.0,Corporate Fund,Department of Administrative Hearings,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
0100,30,0143,51829.0,51829.0,Corporate Fund,Department of Administrative Hearings,Court Reporting,0.0,0.0
0100,30,0159,51284.0,51284.0,Corporate Fund,Department of Administrative Hearings,Lease Purchase Agreements for Equipment and Machinery,0.0,0.0
0100,30,0162,600.0,600.0,Corporate Fund,Department of Administrative Hearings,Repair/Maintenance of Equipment,0.0,0.0
0100,30,0166,2350.0,2350.0,Corporate Fund,Department of Administrative Hearings,"Dues, Subscriptions and Memberships",0.0,0.0
0100,30,0169,470.0,470.0,Corporate Fund,Department of Administrative Hearings,Technical Meeting Costs,0.0,0.0
0100,30,0179,2850.0,2850.0,Corporate Fund,Department of Administrative Hearings,Messenger Service,0.0,0.0
0100,30,0229,1750.0,1750.0,Corporate Fund,Department of Administrative Hearings,Transportation and Expense Allowance,0.0,0.0
0100,30,0340,16320.0,16320.0,Corporate Fund,Department of Administrative Hearings,Material and Supplies,0.0,0.0
0100,30,0348,1000.0,1000.0,Corporate Fund,Department of Administrative Hearings,Books and Related Material,0.0,0.0
0100,30,0350,12440.0,12440.0,Corporate Fund,Department of Administrative Hearings,Stationery and Office Supplies,0.0,0.0
0100,30,9438,21850.0,21850.0,Corporate Fund,Department of Administrative Hearings,For Services Provided by the Department of Fleet and Facilities Management,0.0,0.0
0100,31,0005,33418528.0,33616696.0,Corporate Fund,Department of Law,Salaries and Wages - on Payroll,-198168.0,-0.5894927925100075
0100,31,0015,154940.0,154940.0,Corporate Fund,Department of Law,Schedule Salary Adjustments,0.0,0.0
0100,31,0020,5000.0,5000.0,Corporate Fund,Department of Law,Overtime,0.0,0.0
0100,31,0130,117420.0,117420.0,Corporate Fund,Department of Law,Postage,0.0,0.0
0100,31,0138,414373.0,414373.0,Corporate Fund,Department of Law,For Professional Services for Information Technology Maintenance,0.0,0.0
0100,31,0140,1051658.0,1051658.0,Corporate Fund,Department of Law,For Professional and Technical Services and Other Third Party Benefit Agreements,0.0,0.0
